ID,연도,성별,연령,학력,혼인상태,거주지역,직업,주업,직장지위,주5일근무제실시여부,차량보유여부,개인소득,소득분위,관광휴양여부,여행유형,월,계절,여행일수(박),여행총경비,지출비용포함인원수,1인지출비용,개인휴가사용여부,지역코드,시,숙박시설,여행활동1,여행활동2,여행활동3,여행활동4,여행활동5,주요이동교통수단,여행지선택이유_1순위,여행지선택이유_2순위,만족도_자연경관,만족도_문화유산,만족도_교통,만족도_식당및음식,만족도_쇼핑,만족도_관광정보및안내시설,만족도_관광지편의시설,만족도_지역관광종사자의친절성,만족도_체험프로그램,만족도_관광지물가,만족도_관광지혼잡도,전반적만족도,재방문의도,타인추천의도,총만족도
625,2020,1,4,4,2,2,1,3,1,1,1,5,,Y,4,8,2,1,400000,2,200000,0,25,대전광역시,2,Y,Y,N,N,Y,1,13,8,5,4,5,4,4,5,5,5,9,4,5,5,4,4,매우만족
626,2020,1,3,4,2,2,1,7,1,1,1,4,,Y,4,1,4,2,500000,1,500000,0,26,울산광역시,2,Y,N,N,N,N,1,1,2,4,4,4,4,4,5,4,3,4,4,4,4,3,4,만족
627,2020,1,3,4,2,2,1,3,1,1,1,4,,Y,4,7,2,1,400000,4,100000,0,25,대전광역시,2,Y,Y,N,N,Y,1,12,6,4,3,3,4,4,5,4,4,3,4,4,4,3,3,만족
628,2020,1,5,3,2,2,1,7,1,1,1,4,,Y,4,7,2,0,100000,4,25000,0,37,경상북도,0,N,N,N,N,Y,1,5,4,5,4,5,4,4,5,4,5,4,5,5,4,4,4,만족
629,2020,1,5,3,2,2,1,8,1,2,2,3,,Y,4,12,4,0,150000,2,125000,0,38,경상남도,0,Y,N,N,N,Y,1,4,3,5,4,5,3,4,5,4,4,5,4,5,4,4,4,만족
630,2020,1,5,3,2,2,3,7,3,2,1,4,,Y,4,8,2,0,40000,1,40000,0,38,경상남도,0,N,N,N,N,Y,1,15,15,9,9,4,9,3,9,9,9,9,4,4,4,4,4,만족
631,2020,1,4,4,2,2,1,3,1,1,1,5,,Y,4,9,3,1,300000,1,300000,0,36,전라남도,2,Y,N,Y,Y,N,1,1,6,4,4,4,4,5,4,4,4,4,4,4,4,4,3,만족
632,2020,2,3,4,1,2,1,2,1,1,1,4,,Y,4,11,3,0,100000,2,50000,0,38,경상남도,0,Y,N,N,Y,Y,1,1,4,5,5,4,4,4,5,4,4,5,4,5,4,4,4,만족
633,2020,2,5,4,1,2,1,4,1,2,1,4,,Y,4,11,3,0,150000,2,75000,0,22,대구광역시,0,Y,N,Y,N,Y,1,5,4,5,9,4,4,9,4,4,4,9,4,4,4,4,4,만족
634,2020,1,4,4,1,2,1,7,1,1,1,4,,Y,4,11,3,0,100000,2,50000,0,37,경상북도,0,Y,Y,N,N,Y,1,1,9,5,9,4,4,4,5,4,5,9,5,4,4,4,4,만족
635,2020,1,3,4,2,2,1,7,1,1,1,4,,Y,4,12,4,0,50000,2,25000,0,38,경상남도,0,Y,Y,N,N,Y,1,1,4,4,5,4,9,5,4,4,4,4,4,4,4,4,4,만족
636,2020,1,4,4,4,2,3,8,3,2,1,4,,Y,4,10,3,0,50000,2,50750,0,38,경상남도,0,Y,N,Y,N,Y,1,1,4,5,9,4,4,4,4,5,9,4,4,5,4,4,4,만족
637,2020,1,3,4,2,2,1,4,1,1,1,4,,Y,4,3,1,0,120000,4,30000,0,38,경상남도,0,Y,N,N,N,Y,1,4,2,5,4,5,5,4,5,5,4,5,4,5,4,4,4,만족
638,2020,1,5,3,2,2,3,5,3,1,1,4,,Y,4,2,4,0,100000,4,25000,0,26,울산광역시,0,Y,N,N,N,Y,1,8,2,5,4,5,4,5,5,5,5,4,5,5,4,4,4,만족
639,2020,1,4,4,2,2,1,5,1,2,1,4,,Y,4,4,1,0,300000,4,75000,0,11,서울특별시,0,N,N,N,Y,Y,1,5,1,5,4,5,5,4,5,4,5,5,4,5,4,4,4,만족
640,2020,1,5,3,2,2,1,3,1,1,1,3,,Y,4,8,2,0,120000,4,30000,0,26,울산광역시,0,Y,N,N,N,Y,1,1,5,4,5,4,5,4,4,4,4,5,4,4,4,4,4,만족
641,2020,2,3,4,2,2,1,3,1,1,1,3,,Y,4,7,2,0,70000,2,35000,0,38,경상남도,0,N,N,N,N,Y,1,15,15,9,9,4,4,9,9,9,4,9,4,4,4,4,4,만족
642,2020,1,4,4,2,2,1,3,1,1,1,5,,Y,4,10,3,0,150000,4,37500,0,38,경상남도,0,Y,N,N,N,Y,1,5,14,5,4,5,5,4,5,5,5,4,4,5,4,4,4,만족
643,2020,1,3,4,1,2,2,5,2,2,1,4,,Y,4,3,1,1,300000,1,300000,0,11,서울특별시,1,N,Y,N,N,N,2,7,8,9,9,4,4,4,4,4,4,9,4,3,4,4,4,만족
644,2020,1,5,3,2,2,2,5,2,2,1,6,,Y,4,3,1,0,100000,1,100000,0,38,경상남도,0,Y,N,N,N,Y,1,3,14,5,9,5,5,9,9,5,5,9,4,4,5,5,4,매우만족
645,2020,1,2,4,1,2,1,3,1,1,1,3,,Y,4,4,1,1,500000,2,250000,0,11,서울특별시,2,Y,Y,N,N,N,1,1,2,4,4,3,4,5,4,4,4,3,4,4,4,4,3,만족
646,2020,1,4,4,2,2,1,3,1,1,1,4,,Y,4,10,3,0,60000,1,60000,0,38,경상남도,0,Y,N,N,Y,N,1,2,1,4,4,4,3,3,4,4,3,3,4,4,4,3,3,만족
647,2020,1,3,4,1,2,1,4,1,2,1,3,,Y,4,6,2,0,100000,4,25000,0,38,경상남도,0,N,N,N,N,Y,1,11,4,5,5,4,5,4,5,4,5,4,5,4,4,4,4,만족
648,2020,1,4,3,2,2,1,7,1,2,1,4,,Y,4,6,2,0,150000,4,37500,0,25,대전광역시,0,N,N,N,N,Y,1,2,10,4,5,4,5,4,5,5,4,5,5,5,4,4,4,만족
649,2020,2,3,4,1,2,3,5,3,1,1,3,,Y,4,8,2,0,380000,2,190000,0,22,대구광역시,0,N,Y,Y,Y,N,1,2,8,4,5,4,4,4,4,5,4,3,4,4,4,4,4,만족
650,2020,1,5,3,2,2,1,7,1,1,1,5,,N,5,7,2,0,30000,1,30000,0,38,경상남도,0,Y,Y,N,N,N,1,3,14,9,3,4,5,3,3,3,4,4,4,4,4,4,4,만족
651,2020,1,3,4,1,2,1,4,1,1,1,4,,Y,4,3,1,0,150000,2,75000,0,37,경상북도,0,Y,N,N,Y,N,1,8,5,4,4,3,3,9,3,3,4,9,3,3,3,3,3,보통
652,2020,1,7,2,2,2,1,9,1,1,1,4,,Y,4,3,1,0,150000,2,75000,0,38,경상남도,0,Y,Y,N,N,N,1,8,4,4,9,4,5,9,4,4,4,9,4,4,4,4,4,만족
653,2020,1,3,4,2,2,1,8,1,1,1,4,,Y,4,7,2,0,100000,4,37500,0,38,경상남도,0,Y,Y,N,N,N,1,8,4,4,9,4,4,9,4,5,5,9,4,4,4,3,3,만족
654,2020,1,3,4,1,2,1,3,1,1,1,4,,Y,4,2,4,0,150000,2,75000,0,38,경상남도,0,Y,Y,N,N,N,1,14,2,4,9,3,4,9,4,4,3,9,4,3,4,4,4,만족
655,2020,1,5,4,2,2,1,2,1,1,1,6,,Y,4,6,2,1,500000,2,250000,0,25,대전광역시,1,Y,N,N,N,Y,2,9,6,4,3,4,3,4,4,4,3,3,4,4,3,3,3,보통
656,2020,2,3,4,1,2,1,3,1,1,1,4,,Y,4,7,2,0,60000,1,60000,0,22,대구광역시,0,N,Y,N,N,Y,1,13,15,9,9,4,3,9,9,9,9,4,9,9,4,4,4,만족
657,2020,2,3,4,1,2,1,3,1,2,1,4,,Y,4,11,3,0,150000,2,75000,0,22,대구광역시,0,N,Y,N,Y,Y,1,14,13,9,9,4,4,4,3,4,4,4,3,4,4,4,4,만족
658,2020,2,3,4,1,2,1,3,1,1,1,5,,Y,4,4,1,1,300000,2,150000,0,35,전라북도,2,N,Y,N,Y,N,1,1,11,4,4,4,4,3,4,4,4,3,4,5,4,4,4,만족
659,2020,2,2,4,1,2,1,3,1,1,1,3,,Y,4,9,3,0,300000,2,150000,0,11,서울특별시,0,N,Y,N,N,Y,2,13,8,4,9,4,4,9,4,3,4,4,3,3,4,4,4,만족
660,2020,1,5,4,2,2,1,3,1,1,1,6,,Y,4,12,4,0,140000,1,140000,0,25,대전광역시,0,N,Y,N,Y,Y,5,13,3,9,9,4,3,9,3,4,4,4,4,3,4,4,4,만족
661,2020,1,4,4,2,2,1,3,1,1,1,6,,Y,4,12,4,0,150000,1,150000,0,22,대구광역시,0,N,N,N,N,Y,1,13,3,4,9,4,4,9,4,4,5,4,3,4,4,4,4,만족
662,2020,1,5,3,4,2,3,8,3,2,1,3,,Y,4,6,2,0,40000,2,20000,0,26,울산광역시,0,N,N,N,N,Y,1,4,5,9,9,5,4,9,9,5,9,9,4,5,4,4,4,만족
663,2020,1,3,4,1,2,1,7,1,2,1,3,,Y,4,7,2,0,20000,1,20000,0,38,경상남도,0,N,N,N,Y,N,5,1,5,4,5,4,4,9,4,4,3,4,4,4,4,4,4,만족
664,2020,1,4,4,2,2,1,3,1,1,1,4,,Y,4,8,2,1,230000,1,230000,0,11,서울특별시,2,Y,N,N,N,N,2,15,15,4,9,3,4,9,9,9,9,9,3,3,4,4,4,만족
665,2020,1,3,4,2,2,1,3,1,1,1,3,,Y,4,8,2,1,150000,1,150000,0,38,경상남도,2,Y,N,N,N,N,1,15,15,4,9,4,5,9,9,9,9,9,3,4,4,4,4,만족
666,2020,1,3,4,2,2,1,2,1,1,1,7,,Y,4,6,2,0,200000,1,200000,0,11,서울특별시,0,N,N,N,N,Y,2,9,4,9,9,4,3,3,9,3,4,4,3,9,4,4,4,만족
667,2020,1,3,4,2,2,1,3,1,1,1,4,,Y,4,8,2,1,500000,2,250000,0,11,서울특별시,2,Y,N,N,N,Y,1,1,5,4,5,4,4,3,4,4,3,4,4,4,4,3,3,만족
668,2020,1,5,4,2,2,1,4,1,1,1,6,,Y,4,10,3,1,700000,3,233333,0,11,서울특별시,2,Y,Y,N,Y,N,2,12,2,4,3,4,4,5,4,5,3,3,3,3,4,4,4,만족
669,2020,1,4,4,2,2,1,3,1,1,1,5,,Y,4,3,1,0,150000,4,37500,0,38,경상남도,0,Y,Y,N,N,N,1,5,3,4,9,4,4,9,3,4,4,3,4,4,4,4,4,만족
670,2020,1,4,4,2,2,1,3,1,1,1,4,,Y,4,8,2,1,300000,2,285000,0,11,서울특별시,2,N,Y,N,N,Y,1,2,14,3,3,3,4,4,4,3,3,4,3,3,3,3,3,보통
671,2020,1,5,4,2,2,1,2,1,1,1,6,,Y,4,8,2,1,500000,2,250000,0,11,서울특별시,2,Y,N,N,N,Y,2,8,1,4,3,3,4,3,3,4,4,4,3,4,3,3,3,보통
672,2020,1,5,3,2,2,1,5,1,2,1,4,,Y,4,9,3,0,100000,4,25000,0,26,울산광역시,0,Y,N,N,N,Y,1,2,1,4,5,5,5,4,5,4,5,4,5,5,4,4,4,만족
673,2020,1,5,4,2,2,1,3,1,1,1,5,,Y,4,11,3,1,400000,2,200000,0,31,경기도,7,Y,Y,N,N,Y,1,3,5,5,9,5,5,4,5,5,4,9,5,5,5,4,4,매우만족
674,2020,1,5,4,2,2,1,3,1,1,1,5,,Y,4,12,4,1,400000,2,200000,0,31,경기도,7,Y,N,N,N,Y,1,6,4,5,9,5,5,4,4,4,5,9,5,5,5,4,4,매우만족
675,2020,1,3,4,1,2,1,3,1,1,1,4,,Y,4,1,4,1,250000,1,250000,0,32,강원도,2,Y,Y,N,N,Y,1,15,15,5,4,4,5,4,4,4,4,4,3,4,4,4,4,만족
676,2020,1,3,4,1,2,1,3,1,2,1,3,,Y,4,1,4,0,30000,1,30000,0,26,울산광역시,0,N,N,N,N,Y,1,4,15,9,9,9,4,9,9,9,9,9,9,9,4,4,4,만족
677,2020,1,5,4,2,2,1,4,1,1,1,6,,Y,4,6,2,1,170000,1,170000,0,37,경상북도,1,Y,N,N,Y,Y,1,1,13,5,5,4,5,9,4,4,4,9,4,4,4,4,4,만족
678,2020,1,3,4,1,2,1,3,1,1,1,4,,N,5,8,2,0,50000,2,25000,0,26,울산광역시,0,Y,N,N,N,N,1,5,1,5,5,5,4,5,5,5,5,9,5,5,4,4,4,만족
679,2020,1,3,4,2,2,1,5,1,2,1,5,,Y,4,1,4,0,200000,2,100000,0,22,대구광역시,0,Y,N,N,Y,N,1,11,1,4,4,3,3,3,4,3,4,3,4,3,4,3,4,만족
680,2020,2,2,4,1,2,1,3,1,1,1,3,,Y,4,7,2,0,200000,1,200000,0,11,서울특별시,0,Y,Y,Y,Y,N,2,7,4,4,5,4,5,4,4,3,4,5,4,5,4,4,4,만족
681,2020,1,5,4,2,2,1,3,1,2,1,5,,Y,4,7,2,0,80000,1,80000,0,22,대구광역시,0,N,Y,N,Y,N,1,8,4,4,4,5,5,4,4,5,4,5,5,4,4,4,4,만족
682,2020,1,5,4,2,2,3,3,3,2,1,6,,Y,4,8,2,0,30000,1,30000,0,26,울산광역시,0,N,Y,N,N,N,1,8,15,3,9,4,4,9,9,9,9,9,4,4,4,4,4,만족
683,2020,1,5,4,2,2,2,2,2,2,1,6,,Y,4,8,2,0,250000,1,250000,0,31,경기도,0,Y,N,N,N,N,1,15,15,4,9,3,4,9,4,4,4,9,4,4,3,3,3,보통
684,2020,1,3,4,2,2,1,3,1,1,1,4,,Y,4,12,4,0,100000,4,25000,0,38,경상남도,0,N,Y,N,N,Y,1,14,5,4,9,4,4,9,4,5,5,9,5,5,4,4,3,만족
685,2020,1,4,4,1,2,1,7,1,2,1,4,,Y,4,3,1,0,200000,1,200000,0,11,서울특별시,0,N,N,N,Y,Y,2,14,4,5,4,3,2,3,4,4,3,4,3,3,4,3,3,만족
686,2020,2,3,4,2,2,2,5,2,2,1,4,,Y,4,5,1,0,100000,1,100000,0,37,경상북도,0,Y,Y,N,Y,Y,1,1,15,5,5,5,5,9,5,5,5,9,5,5,4,5,5,매우만족
687,2020,1,5,4,2,2,1,1,1,1,1,7,,Y,4,6,2,0,300000,2,150000,0,11,서울특별시,0,N,Y,N,N,Y,2,5,15,9,9,5,5,5,5,4,5,9,5,5,5,4,3,만족
688,2020,1,2,4,1,2,1,3,1,1,1,3,,Y,4,7,2,0,100000,2,50000,0,32,강원도,0,N,N,N,N,Y,1,3,14,4,9,4,5,9,5,5,5,5,5,4,4,4,4,만족
689,2020,2,3,4,1,2,1,3,1,1,1,3,,Y,4,10,3,0,250000,1,250000,0,11,서울특별시,0,N,Y,N,N,Y,5,7,8,9,9,4,5,5,5,5,5,9,5,5,4,4,4,만족
690,2020,2,7,1,3,2,2,9,2,2,1,6,,Y,4,11,3,0,150000,2,75000,0,38,경상남도,0,N,N,N,N,Y,1,5,14,5,9,5,5,9,5,5,5,9,5,5,4,5,5,매우만족
691,2020,1,5,3,2,2,3,7,3,2,1,2,,Y,4,2,4,0,122000,1,122000,0,38,경상남도,0,N,Y,N,N,Y,1,1,15,5,9,5,5,9,5,5,5,9,4,5,5,5,5,매우만족
692,2020,1,5,3,2,2,1,7,1,1,1,4,,Y,4,4,1,0,100000,4,25000,0,26,울산광역시,0,Y,N,N,N,Y,1,2,3,4,5,4,5,5,4,5,5,4,5,4,4,4,4,만족
693,2020,1,2,4,1,2,1,8,1,1,1,3,,Y,4,2,4,0,100000,4,25000,0,26,울산광역시,0,N,N,N,Y,Y,1,12,5,4,5,4,4,5,4,5,4,4,5,4,4,4,4,만족
694,2020,1,4,4,2,2,1,4,1,2,1,4,,Y,4,5,1,0,100000,4,25000,0,38,경상남도,0,Y,N,N,N,Y,1,9,4,5,4,5,5,5,4,5,5,5,4,5,4,4,4,만족
695,2020,2,4,4,2,2,1,3,1,1,1,3,,Y,4,4,1,0,100000,4,25000,0,26,울산광역시,0,N,N,N,Y,Y,1,2,5,4,5,4,4,5,4,5,4,4,5,4,4,4,4,만족
696,2020,2,3,4,1,2,1,3,1,1,1,3,,Y,4,9,3,0,100000,4,25000,0,38,경상남도,0,Y,Y,N,Y,N,1,2,4,4,5,5,4,5,5,4,5,5,4,5,4,4,4,만족
697,2020,1,3,4,1,2,1,4,1,1,1,3,,Y,4,9,3,0,150000,3,50000,0,37,경상북도,0,N,N,N,Y,Y,1,1,2,4,5,4,5,5,4,5,4,4,5,4,4,4,4,만족
698,2020,1,7,3,2,2,1,9,1,2,1,3,,Y,4,3,1,0,50000,1,50000,0,38,경상남도,0,N,N,N,N,Y,1,13,15,3,9,3,3,9,9,4,9,9,3,3,4,4,4,만족
699,2020,1,4,4,1,2,1,4,1,1,1,3,,Y,4,7,2,0,130000,1,130000,0,38,경상남도,0,Y,N,N,Y,N,1,4,13,4,4,3,4,4,4,5,4,4,5,4,4,4,4,만족
700,2020,1,4,4,1,2,1,7,1,1,1,5,,Y,4,7,2,1,400000,2,200000,0,22,대구광역시,2,Y,N,N,Y,N,1,1,2,4,3,3,4,2,4,3,4,2,3,3,4,3,3,만족
701,2020,2,3,4,1,2,3,5,3,2,1,4,,Y,4,7,2,0,180000,1,180000,0,11,서울특별시,0,N,N,N,Y,Y,2,15,15,4,3,4,4,3,3,3,3,2,3,4,4,3,3,만족
702,2020,1,2,4,1,2,1,3,1,1,1,3,,Y,4,9,3,1,200000,2,100000,0,38,경상남도,2,N,N,N,N,Y,1,5,14,5,4,4,4,9,9,9,9,9,3,4,4,4,4,만족
703,2020,1,4,4,2,2,1,3,1,1,1,4,,Y,4,11,3,0,120000,4,30000,0,38,경상남도,0,N,N,N,N,Y,1,2,10,5,5,4,5,5,5,4,4,5,4,5,4,4,4,만족
704,2020,2,4,3,1,2,1,4,1,2,1,3,,Y,4,12,4,0,300000,2,150000,0,38,경상남도,0,Y,N,N,N,Y,1,1,5,5,4,5,5,5,5,4,5,5,5,4,4,4,4,만족
705,2020,1,4,3,1,2,1,7,1,2,1,4,,Y,4,12,4,0,130000,3,43333,0,22,대구광역시,0,N,N,N,N,Y,1,10,5,5,4,5,5,5,5,4,5,4,4,4,4,4,4,만족
706,2020,1,4,4,2,3,1,8,1,1,1,5,,Y,4,5,1,0,50000,1,50000,0,37,경상북도,0,Y,N,N,N,Y,1,2,1,5,9,5,5,9,5,5,5,9,4,5,5,4,4,매우만족
707,2020,2,3,4,1,3,1,3,1,1,1,3,,Y,4,6,2,0,300000,2,150000,0,11,서울특별시,0,N,Y,N,N,N,2,5,4,5,9,5,5,4,4,4,4,5,5,5,5,4,4,매우만족
708,2020,1,7,2,3,3,2,8,2,2,1,3,,Y,4,10,3,0,100000,2,50000,0,24,광주광역시,0,N,N,N,N,Y,1,4,15,4,9,5,5,4,4,4,5,9,4,5,4,3,4,만족
709,2020,1,5,3,2,3,1,3,1,2,1,3,,Y,4,7,2,0,50000,1,50000,0,37,경상북도,0,Y,N,N,N,N,1,3,4,4,9,9,9,5,4,5,4,9,4,4,3,3,4,만족
710,2020,2,4,4,2,3,1,3,1,1,1,3,,Y,4,5,1,0,100000,1,100000,0,37,경상북도,0,Y,Y,N,N,Y,1,14,2,4,9,4,4,4,4,4,4,9,3,3,4,4,4,만족
711,2020,1,4,4,2,3,1,3,1,1,1,4,,Y,4,2,4,1,50000,1,50000,0,37,경상북도,12,Y,N,N,N,Y,1,14,5,4,9,4,4,4,4,4,4,9,4,4,4,4,4,만족
712,2020,2,5,3,2,3,3,5,3,2,1,3,,Y,4,5,1,0,30000,1,30000,0,37,경상북도,0,N,Y,N,N,N,1,7,15,4,9,5,4,4,4,4,4,9,3,4,4,4,4,만족
713,2020,1,4,4,2,3,1,7,1,2,1,4,,Y,4,12,4,0,100000,2,50000,0,21,부산광역시,0,N,Y,N,N,Y,1,8,2,4,9,3,4,9,4,4,4,9,4,4,3,3,3,보통
714,2020,1,3,4,1,3,1,8,1,1,1,3,,Y,4,2,4,0,80000,1,80000,0,37,경상북도,0,N,N,N,N,Y,1,15,15,4,9,4,3,4,4,3,2,9,2,4,3,3,3,보통
715,2020,1,5,4,2,3,3,5,3,2,1,4,,Y,4,4,1,0,150000,1,150000,0,33,충청북도,0,N,Y,N,N,N,1,7,2,4,9,3,4,4,4,3,4,9,2,4,4,4,4,만족
716,2020,1,4,4,1,3,2,7,2,1,1,4,,Y,4,9,3,0,100000,2,50000,0,26,울산광역시,0,Y,N,N,N,N,1,9,4,5,5,4,5,5,5,4,5,9,4,4,4,4,4,만족
717,2020,2,2,4,1,3,1,3,1,1,1,3,,Y,4,10,3,0,40000,1,40000,0,37,경상북도,0,Y,N,N,N,N,1,9,15,4,9,5,4,9,5,5,5,9,5,4,4,4,4,만족
718,2020,1,2,4,1,3,1,7,1,1,1,3,,Y,4,3,1,0,100000,1,100000,0,26,울산광역시,0,Y,N,N,Y,N,1,4,15,5,9,4,5,9,9,5,5,9,4,4,4,4,4,만족
719,2020,1,4,4,2,3,1,7,1,1,1,4,,Y,4,6,2,0,100000,1,100000,0,37,경상북도,0,Y,N,N,N,N,1,5,15,4,9,4,4,9,9,4,4,9,4,4,4,4,4,만족
720,2020,1,3,4,1,3,1,3,1,1,1,5,,Y,4,3,1,0,80000,1,80000,0,37,경상북도,0,Y,N,N,N,N,1,1,2,4,9,4,3,9,4,3,3,4,3,4,3,3,3,보통
721,2020,1,4,4,2,3,1,3,1,1,1,4,,Y,4,1,4,0,150000,5,64000,0,36,전라남도,0,Y,N,N,N,N,1,5,1,4,5,5,4,4,4,3,5,3,4,4,4,4,4,만족
722,2020,2,3,4,2,3,1,3,1,1,1,3,,N,5,11,3,0,90000,4,22500,0,38,경상남도,0,Y,Y,N,Y,N,1,3,4,5,5,4,4,4,5,5,4,9,4,5,5,5,5,매우만족
723,2020,1,2,4,1,3,1,4,1,1,1,3,,Y,4,1,4,1,250000,1,250000,0,11,서울특별시,2,Y,Y,Y,N,Y,10,1,6,5,9,5,5,9,9,5,9,9,5,5,5,4,4,매우만족
724,2020,1,6,3,2,3,3,4,3,2,1,4,,Y,4,10,3,0,100000,1,100000,0,32,강원도,0,Y,Y,N,N,N,1,8,2,4,9,4,4,4,4,5,4,9,4,5,3,4,3,만족
725,2020,1,2,3,1,3,1,7,1,1,1,2,,Y,4,2,4,0,100000,1,100000,0,11,서울특별시,0,N,N,N,N,Y,1,14,9,4,9,3,3,9,9,9,9,9,3,3,4,4,4,만족
726,2020,1,5,4,2,4,3,1,3,1,1,4,,Y,4,1,4,1,300000,2,150000,0,34,충청남도,2,Y,Y,N,N,N,1,14,11,4,9,3,4,9,9,4,9,9,3,4,4,3,4,만족
727,2020,1,4,4,2,4,1,3,1,1,1,4,,Y,4,9,3,0,150000,2,75000,0,35,전라북도,0,N,Y,N,N,Y,1,14,11,4,9,3,4,9,9,9,4,9,4,4,4,4,4,만족
728,2020,1,3,4,2,4,1,3,1,1,1,3,,Y,4,4,1,0,140000,2,70000,0,25,대전광역시,0,Y,Y,N,Y,N,1,14,5,3,4,3,4,9,3,4,4,9,3,3,3,3,3,보통
729,2020,1,3,4,1,4,1,3,1,1,1,4,,Y,4,9,3,0,150000,3,50000,0,31,경기도,0,Y,N,N,N,N,1,9,15,5,4,5,4,4,4,4,4,9,4,5,4,4,4,만족
730,2020,1,3,4,2,4,1,3,1,1,1,4,,Y,4,3,1,0,150000,1,150000,0,34,충청남도,0,N,N,N,N,Y,1,5,9,3,3,3,4,3,4,3,3,4,3,3,3,3,3,보통
731,2020,2,5,3,2,4,3,5,3,2,1,3,,Y,4,1,4,2,560000,4,140000,0,21,부산광역시,1,Y,Y,N,N,N,1,8,2,4,3,4,4,9,4,4,4,9,3,4,4,3,4,만족
732,2020,1,4,4,2,4,1,3,1,1,1,4,,Y,4,6,2,0,75000,1,75000,0,32,강원도,0,N,Y,N,N,Y,1,8,2,4,9,4,4,4,4,4,4,4,4,4,4,3,4,만족
733,2020,2,3,4,1,4,3,3,3,1,1,4,,Y,4,3,1,1,168000,1,168000,0,32,강원도,1,Y,Y,N,N,Y,10,13,15,5,9,4,5,9,9,4,9,9,4,4,4,4,3,만족
734,2020,1,5,4,2,4,3,5,3,2,1,4,,N,5,6,2,0,45000,1,45000,0,11,서울특별시,0,Y,N,Y,N,N,8,2,5,5,5,5,5,4,4,5,5,5,4,5,4,5,4,매우만족
735,2020,2,3,4,2,4,1,3,1,1,1,4,,Y,4,4,1,1,390000,3,130000,0,32,강원도,1,Y,N,N,N,Y,1,13,2,5,9,4,4,9,9,4,9,9,4,4,4,3,3,만족
736,2020,2,2,4,1,4,1,3,1,1,1,3,,N,5,5,1,0,100000,2,50000,0,11,서울특별시,0,Y,N,N,N,N,1,4,1,5,4,4,5,4,4,4,4,4,4,4,5,5,5,매우만족
737,2020,2,3,4,1,4,1,3,1,1,1,4,,Y,4,9,3,0,165000,2,82500,0,25,대전광역시,0,N,N,N,N,Y,1,10,13,9,9,5,4,9,5,5,5,5,4,5,4,3,3,만족
738,2020,2,2,4,1,4,1,3,1,1,1,3,,Y,4,3,1,1,360000,2,180000,0,29,세종특별자치시,1,N,Y,N,N,Y,1,13,14,5,9,5,4,9,9,4,9,9,4,5,4,3,3,만족
739,2020,1,3,4,1,4,1,3,1,1,1,5,,N,5,9,3,0,140000,3,46667,0,29,세종특별자치시,0,Y,N,N,N,N,1,3,7,4,4,4,5,4,4,4,4,9,4,4,4,4,4,만족
740,2020,1,3,4,1,4,1,5,1,1,1,3,,Y,4,4,1,1,290000,2,145000,0,35,전라북도,1,Y,N,N,N,Y,1,10,13,5,9,4,4,9,9,4,9,9,4,4,4,4,4,만족
741,2020,1,4,4,2,4,1,3,1,1,1,5,,N,5,6,2,0,100000,2,50000,0,11,서울특별시,0,Y,Y,N,N,N,1,2,1,5,5,5,5,9,5,5,5,9,4,4,5,5,5,매우만족
742,2020,1,4,4,2,4,1,3,1,1,1,5,,N,5,12,4,0,150000,4,37500,0,29,세종특별자치시,0,Y,N,N,N,N,1,4,5,4,4,5,4,4,4,5,4,4,4,4,4,4,4,만족
743,2020,1,3,4,1,4,1,3,1,1,1,3,,Y,4,7,2,1,860000,3,286667,0,21,부산광역시,1,Y,N,Y,N,Y,2,5,1,5,9,5,4,9,9,4,9,9,3,3,5,4,4,매우만족
744,2020,1,2,4,1,4,1,3,1,1,1,3,,Y,4,2,4,0,79000,1,79000,0,31,경기도,0,N,N,Y,N,Y,10,2,5,9,9,5,4,9,9,4,9,5,4,4,4,5,4,매우만족
745,2020,1,3,4,1,4,1,3,1,1,1,3,,Y,4,7,2,0,80000,1,80000,0,31,경기도,0,Y,N,N,N,Y,1,2,1,5,4,5,4,5,4,4,4,4,4,4,4,4,4,만족
746,2020,1,5,4,2,4,1,3,1,2,1,6,,Y,4,2,4,0,90000,1,90000,0,34,충청남도,0,Y,N,N,N,Y,6,5,2,5,4,5,4,5,4,4,4,5,4,4,4,4,4,만족
747,2020,1,5,4,2,4,2,4,2,1,1,5,,Y,4,3,1,0,120000,1,120000,0,24,광주광역시,0,Y,N,N,N,N,2,3,4,4,5,4,4,4,4,5,4,3,4,4,4,4,3,만족
748,2020,1,4,4,2,4,1,3,1,1,1,5,,Y,4,3,1,0,60000,1,60000,0,31,경기도,0,Y,Y,N,N,N,1,12,5,4,4,5,4,4,4,5,4,4,4,5,4,4,4,만족
749,2020,1,4,4,2,4,1,3,1,1,1,4,,Y,4,9,3,1,350000,2,175000,0,29,세종특별자치시,1,N,N,N,Y,Y,1,13,15,9,9,5,4,9,9,4,9,9,9,5,4,3,3,만족
750,2020,1,4,3,2,4,3,8,3,2,1,4,,N,5,1,4,1,300000,2,150000,0,22,대구광역시,2,Y,Y,Y,N,N,1,1,8,4,4,4,5,3,4,4,4,4,3,4,4,4,4,만족
751,2020,1,5,3,2,4,2,5,2,1,1,4,,Y,4,2,4,0,30000,1,30000,0,11,서울특별시,0,N,Y,N,N,N,1,7,1,9,9,3,4,4,4,5,4,9,3,3,4,4,4,만족
